Gis_X,Gis_Y,Distrito,Barrio,Calle,Nº Finca,Color,Batería/Línea,Número de Plazas,Location,Address
"441194.37,4479501.88,06  TETUÁN,06-03 CASTILLEJOS,SOFORA; CALLE; DE LA,13,Verde,Línea,2,441194.37:4479501.88, CALLE  DE LA SOFORA 13"
"441211.13,4479524.82,06  TETUÁN,06-03 CASTILLEJOS,SOFORA; CALLE; DE LA,17,Verde,Línea,1,441211.13:4479524.82, CALLE  DE LA SOFORA 17"
"441218.16,4479534.38,06  TETUÁN,06-03 CASTILLEJOS,SOFORA; CALLE; DE LA,19,Verde,Línea,1,441218.16:4479534.38, CALLE  DE LA SOFORA 19"
"441234.5,4479547.65,06  TETUÁN,06-03 CASTILLEJOS,SOFORA; CALLE; DE LA,21,Verde,Línea,8,441234.5:4479547.65, CALLE  DE LA SOFORA 21"
"441153.22,4478949.24,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,0,458333333333333,Verde,Batería,1,441153.22:4478949.24, CALLE  DE SOR ANGELA DE LA CRUZ 0,458333333333333"
"441415.34,4478928.5,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,1,Verde,Batería,3,441415.34:4478928.5, CALLE  DE SOR ANGELA DE LA CRUZ 1"
"441351.6,4478965.85,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,2,Azul,Batería,3,441351.6:4478965.85, CALLE  DE SOR ANGELA DE LA CRUZ 2"
"441366.55,4478964.58,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,2,Azul,Batería,5,441366.55:4478964.58, CALLE  DE SOR ANGELA DE LA CRUZ 2"
"441300.91,4478937.69,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,5,Verde,Batería,6,441300.91:4478937.69, CALLE  DE SOR ANGELA DE LA CRUZ 5"
"441279.22,4478939.41,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,5,Verde,Batería,3,441279.22:4478939.41, CALLE  DE SOR ANGELA DE LA CRUZ 5"
"441285.51,4478971.81,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,6,Azul,Batería,3,441285.51:4478971.81, CALLE  DE SOR ANGELA DE LA CRUZ 6"
"441301.82,4478970.5,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,6,Azul,Batería,1,441301.82:4478970.5, CALLE  DE SOR ANGELA DE LA CRUZ 6"
"441262.29,4478973.43,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,6,Azul,Batería,3,441262.29:4478973.43, CALLE  DE SOR ANGELA DE LA CRUZ 6"
"441263.51,4478940.63,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,7,Verde,Batería,4,441263.51:4478940.63, CALLE  DE SOR ANGELA DE LA CRUZ 7"
"441248.32,4478941.98,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,7,Verde,Batería,5,441248.32:4478941.98, CALLE  DE SOR ANGELA DE LA CRUZ 7"
"441235.53,4478943.2,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,7,Verde,Batería,3,441235.53:4478943.2, CALLE  DE SOR ANGELA DE LA CRUZ 7"
"441253.15,4478974.34,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,8,Azul,Batería,1,441253.15:4478974.34, CALLE  DE SOR ANGELA DE LA CRUZ 8"
"441212.53,4478944.61,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,9,Verde,Batería,4,441212.53:4478944.61, CALLE  DE SOR ANGELA DE LA CRUZ 9"
"441229.6,4478976.18,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,10,Azul,Batería,3,441229.6:4478976.18, CALLE  DE SOR ANGELA DE LA CRUZ 10"
"441185.99,4478946.68,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,11,Verde,Batería,3,441185.99:4478946.68, CALLE  DE SOR ANGELA DE LA CRUZ 11"
"441215.8,4478977.35,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,12,Azul,Batería,4,441215.8:4478977.35, CALLE  DE SOR ANGELA DE LA CRUZ 12"
"441202.,4478978.37,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,14,Azul,Batería,2,441202.:4478978.37, CALLE  DE SOR ANGELA DE LA CRUZ 14"
"441167.55,4478981.14,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,14,Azul,Batería,3,441167.55:4478981.14, CALLE  DE SOR ANGELA DE LA CRUZ 14"
"441180.48,4478984.32,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,14,Azul,Batería,4,441180.48:4478984.32, CALLE  DE SOR ANGELA DE LA CRUZ 14"
"441061.93,4478984.98,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,15,Verde,Línea,4,441061.93:4478984.98, CALLE  DE SOR ANGELA DE LA CRUZ 15"
"441009.1,4479009.45,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,19,Verde,Línea,4,441009.1:4479009.45, CALLE  DE SOR ANGELA DE LA CRUZ 19"
"441088.,4479004.26,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,20,Azul,Batería,11,441088.:4479004.26, CALLE  DE SOR ANGELA DE LA CRUZ 20"
"441047.85,4479021.33,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,22,Azul,Batería,12,441047.85:4479021.33, CALLE  DE SOR ANGELA DE LA CRUZ 22"
"441021.48,4479032.59,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,24,Azul,Batería,1,441021.48:4479032.59, CALLE  DE SOR ANGELA DE LA CRUZ 24"
"440996.75,4479043.17,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,26,Azul,Batería,20,440996.75:4479043.17, CALLE  DE SOR ANGELA DE LA CRUZ 26"
"440881.1,4479061.97,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,35,Verde,Línea,3,440881.1:4479061.97, CALLE  DE SOR ANGELA DE LA CRUZ 35"
"441400.4,4478961.7,06  TETUÁN,06-03 CASTILLEJOS,SOR ANGELA DE LA CRUZ; CALLE; DE,S/N,Azul,Batería,2,441400.4:4478961.7, CALLE  DE SOR ANGELA DE LA CRUZ S/N"
"440899.31,4478683.8,06  TETUÁN,06-03 CASTILLEJOS,TERESITA GONZALEZ QUEVEDO; CALLE; DE,9,Verde,Batería,8,440899.31:4478683.8, CALLE  DE TERESITA GONZALEZ QUEVEDO 9"
"440918.15,4478717.54,06  TETUÁN,06-03 CASTILLEJOS,TERESITA GONZALEZ QUEVEDO; CALLE; DE,11,Verde,Batería,35,440918.15:4478717.54, CALLE  DE TERESITA GONZALEZ QUEVEDO 11"
"440903.17,4478729.56,06  TETUÁN,06-03 CASTILLEJOS,TERESITA GONZALEZ QUEVEDO; CALLE; DE,11,Verde,Batería,10,440903.17:4478729.56, CALLE  DE TERESITA GONZALEZ QUEVEDO 11"
"440901.15,4478705.8,06  TETUÁN,06-03 CASTILLEJOS,TERESITA GONZALEZ QUEVEDO; CALLE; DE,11,Verde,Batería,9,440901.15:4478705.8, CALLE  DE TERESITA GONZALEZ QUEVEDO 11"
"440905.5,4478753.27,06  TETUÁN,06-03 CASTILLEJOS,TERESITA GONZALEZ QUEVEDO; CALLE; DE,13,Verde,Batería,9,440905.5:4478753.27, CALLE  DE TERESITA GONZALEZ QUEVEDO 13"
"440907.77,4478785.27,06  TETUÁN,06-03 CASTILLEJOS,TERESITA GONZALEZ QUEVEDO; CALLE; DE,15,Verde,Batería,3,440907.77:4478785.27, CALLE  DE TERESITA GONZALEZ QUEVEDO 15"
"440908.97,4478801.15,06  TETUÁN,06-03 CASTILLEJOS,TERESITA GONZALEZ QUEVEDO; CALLE; DE,15,Verde,Batería,4,440908.97:4478801.15, CALLE  DE TERESITA GONZALEZ QUEVEDO 15"
"440924.14,4478797.6,06  TETUÁN,06-03 CASTILLEJOS,TERESITA GONZALEZ QUEVEDO; CALLE; DE,20,Verde,Batería,7,440924.14:4478797.6, CALLE  DE TERESITA GONZALEZ QUEVEDO 20"
"441241.97,4479595.44,06  TETUÁN,06-03 CASTILLEJOS,ULPIANA BENITO; CALLE; DE,2,Verde,Línea,3,441241.97:4479595.44, CALLE  DE ULPIANA BENITO 2"
"441248.,4479580.1,06  TETUÁN,06-03 CASTILLEJOS,ULPIANA BENITO; CALLE; DE,4,Verde,Línea,1,441248.:4479580.1, CALLE  DE ULPIANA BENITO 4"
"441254.23,4479564.21,06  TETUÁN,06-03 CASTILLEJOS,ULPIANA BENITO; CALLE; DE,6,Verde,Línea,3,441254.23:4479564.21, CALLE  DE ULPIANA BENITO 6"
"441270.15,4479542.86,06  TETUÁN,06-03 CASTILLEJOS,ULPIANA BENITO; CALLE; DE,8,Verde,Línea,7,441270.15:4479542.86, CALLE  DE ULPIANA BENITO 8"
"441263.35,4479541.8,06  TETUÁN,06-03 CASTILLEJOS,ULPIANA BENITO; CALLE; DE,8,Verde,Línea,4,441263.35:4479541.8, CALLE  DE ULPIANA BENITO 8"
"441202.28,4479650.2,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,1,Azul,Línea,9,441202.28:4479650.2, CALLE  DE LAS AGUILEÑAS 1"
"441217.32,4479640.13,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,2,Azul,Línea,2,441217.32:4479640.13, CALLE  DE LAS AGUILEÑAS 2"
"441190.59,4479675.81,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,3,Azul,Línea,1,441190.59:4479675.81, CALLE  DE LAS AGUILEÑAS 3"
"441185.99,4479680.8,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,3,Azul,Línea,1,441185.99:4479680.8, CALLE  DE LAS AGUILEÑAS 3"
"441203.52,4479667.14,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,4,Azul,Línea,10,441203.52:4479667.14, CALLE  DE LAS AGUILEÑAS 4"
"441174.6,4479711.21,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,5,Verde,Línea,1,441174.6:4479711.21, CALLE  DE LAS AGUILEÑAS 5"
"441146.96,4479792.29,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,6,Verde,Línea,1,441146.96:4479792.29, CALLE  DE LAS AGUILEÑAS 6"
"441169.92,4479721.49,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,7,Verde,Línea,2,441169.92:4479721.49, CALLE  DE LAS AGUILEÑAS 7"
"441174.54,4479731.29,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,9,Verde,Línea,10,441174.54:4479731.29, CALLE  DE LAS AGUILEÑAS 9"
"441158.29,4479747.24,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,11,Verde,Línea,8,441158.29:4479747.24, CALLE  DE LAS AGUILEÑAS 11"
"441146.21,4479774.44,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,13,Verde,Línea,1,441146.21:4479774.44, CALLE  DE LAS AGUILEÑAS 13"
"441154.96,4479774.57,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,13,Verde,Línea,7,441154.96:4479774.57, CALLE  DE LAS AGUILEÑAS 13"
"441140.32,4479806.81,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,15,Verde,Línea,2,441140.32:4479806.81, CALLE  DE LAS AGUILEÑAS 15"
"441137.63,4479793.28,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,15,Verde,Línea,5,441137.63:4479793.28, CALLE  DE LAS AGUILEÑAS 15"
"441134.55,4479819.82,06  TETUÁN,06-04 ALMENARA,AGUILEÑAS; CALLE; DE LAS,15,Verde,Línea,1,441134.55:4479819.82, CALLE  DE LAS AGUILEÑAS 15"
"441417.21,4480053.85,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,1,Verde,Línea,4,441417.21:4480053.85, CALLE  DEL AILANTO 1"
"441365.91,4480076.77,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,5,Verde,Línea,6,441365.91:4480076.77, CALLE  DEL AILANTO 5"
"441337.77,4480095.21,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,20,Verde,Línea,1,441337.77:4480095.21, CALLE  DEL AILANTO 20"
"441323.19,4480102.24,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,22,Verde,Línea,2,441323.19:4480102.24, CALLE  DEL AILANTO 22"
"441282.91,4480120.67,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,26,Verde,Línea,2,441282.91:4480120.67, CALLE  DEL AILANTO 26"
"441259.24,4480131.82,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,30,Verde,Línea,3,441259.24:4480131.82, CALLE  DEL AILANTO 30"
"441230.2,4480145.87,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,36,Verde,Línea,8,441230.2:4480145.87, CALLE  DEL AILANTO 36"
"441175.47,4480171.86,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,44,Verde,Línea,7,441175.47:4480171.86, CALLE  DEL AILANTO 44"
"441141.27,4480188.,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,52,Verde,Línea,6,441141.27:4480188., CALLE  DEL AILANTO 52"
"441299.99,4480112.72,06  TETUÁN,06-04 ALMENARA,AILANTO; CALLE; DEL,24 B,Verde,Línea,3,441299.99:4480112.72, CALLE  DEL AILANTO 24 B"
"440895.63,4479885.64,06  TETUÁN,06-04 ALMENARA,ALBENDIEGO; CALLE; DE,1,Verde,Línea,4,440895.63:4479885.64, CALLE  DE ALBENDIEGO 1"
"440908.3,4479899.8,06  TETUÁN,06-04 ALMENARA,ALBENDIEGO; CALLE; DE,5,Verde,Línea,1,440908.3:4479899.8, CALLE  DE ALBENDIEGO 5"
"440908.94,4479880.84,06  TETUÁN,06-04 ALMENARA,ALBENDIEGO; CALLE; DE,6,Verde,Batería,4,440908.94:4479880.84, CALLE  DE ALBENDIEGO 6"
"440942.24,4479937.7,06  TETUÁN,06-04 ALMENARA,ALBENDIEGO; CALLE; DE,17,Verde,Línea,4,440942.24:4479937.7, CALLE  DE ALBENDIEGO 17"
"440977.58,4479970.42,06  TETUÁN,06-04 ALMENARA,ALBENDIEGO; CALLE; DE,22,Verde,Línea,9,440977.58:4479970.42, CALLE  DE ALBENDIEGO 22"
"440981.18,4479985.2,06  TETUÁN,06-04 ALMENARA,ALBENDIEGO; CALLE; DE,25,Verde,Línea,13,440981.18:4479985.2, CALLE  DE ALBENDIEGO 25"
"441001.99,4479998.2,06  TETUÁN,06-04 ALMENARA,ALBENDIEGO; CALLE; DE,28,Verde,Línea,3,441001.99:4479998.2, CALLE  DE ALBENDIEGO 28"
"440922.83,4479916.7,06  TETUÁN,06-04 ALMENARA,ALBENDIEGO; CALLE; DE,9 B,Verde,Línea,4,440922.83:4479916.7, CALLE  DE ALBENDIEGO 9 B"
"441456.8,4480437.66,06  TETUÁN,06-04 ALMENARA,ALCOLEA; CALLE; DE,4,Verde,Línea,6,441456.8:4480437.66, CALLE  DE ALCOLEA 4"
"441465.58,4480456.15,06  TETUÁN,06-04 ALMENARA,ALCOLEA; CALLE; DE,8,Verde,Línea,1,441465.58:4480456.15, CALLE  DE ALCOLEA 8"
"441467.59,4480460.37,06  TETUÁN,06-04 ALMENARA,ALCOLEA; CALLE; DE,8,Verde,Línea,1,441467.59:4480460.37, CALLE  DE ALCOLEA 8"
"441475.58,4480477.1,06  TETUÁN,06-04 ALMENARA,ALCOLEA; CALLE; DE,10,Verde,Línea,4,441475.58:4480477.1, CALLE  DE ALCOLEA 10"
"441527.27,4480213.63,06  TETUÁN,06-04 ALMENARA,ALEMANIA; CALLE; DE,2,Verde,Línea,6,441527.27:4480213.63, CALLE  DE ALEMANIA 2"
"441510.67,4480217.46,06  TETUÁN,06-04 ALMENARA,ALEMANIA; CALLE; DE,5,Verde,Línea,1,441510.67:4480217.46, CALLE  DE ALEMANIA 5"
"441487.29,4480222.95,06  TETUÁN,06-04 ALMENARA,ALEMANIA; CALLE; DE,7,Verde,Línea,6,441487.29:4480222.95, CALLE  DE ALEMANIA 7"
"440790.7,4480160.2,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,0,0833333333333333,Verde,Línea,1,440790.7:4480160.2, CALLE  DE ALVAREZ 0,0833333333333333"
"440741.58,4480205.92,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,5,Verde,Línea,8,440741.58:4480205.92, CALLE  DE ALVAREZ 5"
"440720.57,4480225.67,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,9,Verde,Línea,1,440720.57:4480225.67, CALLE  DE ALVAREZ 9"
"440703.27,4480242.,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,11,Verde,Línea,3,440703.27:4480242., CALLE  DE ALVAREZ 11"
"440691.35,4480253.47,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,13,Verde,Línea,1,440691.35:4480253.47, CALLE  DE ALVAREZ 13"
"440672.69,4480271.28,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,17,Verde,Línea,6,440672.69:4480271.28, CALLE  DE ALVAREZ 17"
"440601.,4480336.62,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,27,Verde,Línea,5,440601.:4480336.62, CALLE  DE ALVAREZ 27"
"440772.23,4480177.38,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,1 B,Verde,Línea,7,440772.23:4480177.38, CALLE  DE ALVAREZ 1 B"
"440631.5,4480308.35,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,25 A,Verde,Línea,8,440631.5:4480308.35, CALLE  DE ALVAREZ 25 A"
"440614.44,4480324.16,06  TETUÁN,06-04 ALMENARA,ALVAREZ; CALLE; DE,25 B,Verde,Línea,1,440614.44:4480324.16, CALLE  DE ALVAREZ 25 B"
"440983.74,4479762.2,06  TETUÁN,06-04 ALMENARA,ANTONIO; CALLE; DE,1,Verde,Línea,2,440983.74:4479762.2, CALLE  DE ANTONIO 1"
"440996.6,4479787.91,06  TETUÁN,06-04 ALMENARA,ANTONIO; CALLE; DE,8,Verde,Línea,2,440996.6:4479787.91, CALLE  DE ANTONIO 8"
"441015.34,4479831.3,06  TETUÁN,06-04 ALMENARA,ANTONIO; CALLE; DE,16,Verde,Línea,1,441015.34:4479831.3, CALLE  DE ANTONIO 16"
"441019.97,4479841.61,06  TETUÁN,06-04 ALMENARA,ANTONIO; CALLE; DE,20,Verde,Línea,2,441019.97:4479841.61, CALLE  DE ANTONIO 20"
"441027.97,4479859.94,06  TETUÁN,06-04 ALMENARA,ANTONIO; CALLE; DE,22,Verde,Línea,4,441027.97:4479859.94, CALLE  DE ANTONIO 22"
"441062.47,4479925.75,06  TETUÁN,06-04 ALMENARA,ANTONIO; CALLE; DE,31,Verde,Línea,10,441062.47:4479925.75, CALLE  DE ANTONIO 31"
"441005.5,4479807.52,06  TETUÁN,06-04 ALMENARA,ANTONIO; CALLE; DE,10 B,Verde,Línea,3,441005.5:4479807.52, CALLE  DE ANTONIO 10 B"
"441038.27,4479891.19,06  TETUÁN,06-04 ALMENARA,ANTONIO; CALLE; DE,25 B,Verde,Línea,2,441038.27:4479891.19, CALLE  DE ANTONIO 25 B"
"441249.61,4479942.37,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,6,Verde,Línea,2,441249.61:4479942.37, AVENIDA  DE ASTURIAS 6"
"441260.54,4479937.21,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,6,Verde,Línea,2,441260.54:4479937.21, AVENIDA  DE ASTURIAS 6"
"441242.74,4479947.4,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,8,Verde,Línea,1,441242.74:4479947.4, AVENIDA  DE ASTURIAS 8"
"441238.8,4479949.79,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,8,Verde,Línea,1,441238.8:4479949.79, AVENIDA  DE ASTURIAS 8"
"441244.5,4479936.65,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,8,Verde,Línea,8,441244.5:4479936.65, AVENIDA  DE ASTURIAS 8"
"441274.52,4479874.76,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,11,Azul,Línea,4,441274.52:4479874.76, AVENIDA  DE ASTURIAS 11"
"441226.1,4479949.22,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,14,Verde,Línea,1,441226.1:4479949.22, AVENIDA  DE ASTURIAS 14"
"441237.35,4479902.31,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,15,Azul,Línea,3,441237.35:4479902.31, AVENIDA  DE ASTURIAS 15"
"441243.3,4479890.8,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,15,Azul,Línea,1,441243.3:4479890.8, AVENIDA  DE ASTURIAS 15"
"441219.91,4479962.89,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,16,Verde,Línea,7,441219.91:4479962.89, AVENIDA  DE ASTURIAS 16"
"441212.33,4479958.7,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,16,Verde,Línea,5,441212.33:4479958.7, AVENIDA  DE ASTURIAS 16"
"441230.1,4479898.51,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,21,Azul,Línea,5,441230.1:4479898.51, AVENIDA  DE ASTURIAS 21"
"441194.66,4479918.85,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,23,Azul,Línea,7,441194.66:4479918.85, AVENIDA  DE ASTURIAS 23"
"441213.41,4479916.53,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,23,Azul,Línea,6,441213.41:4479916.53, AVENIDA  DE ASTURIAS 23"
"441143.6,4480016.69,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,24,Verde,Línea,18,441143.6:4480016.69, AVENIDA  DE ASTURIAS 24"
"441152.85,4480018.24,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,24,Verde,Línea,16,441152.85:4480018.24, AVENIDA  DE ASTURIAS 24"
"441187.84,4479931.83,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,25,Azul,Línea,1,441187.84:4479931.83, AVENIDA  DE ASTURIAS 25"
"441193.92,4479928.21,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,25,Azul,Línea,1,441193.92:4479928.21, AVENIDA  DE ASTURIAS 25"
"441167.16,4479935.28,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,25,Verde,Línea,1,441167.16:4479935.28, AVENIDA  DE ASTURIAS 25"
"441105.63,4480051.15,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,26,Verde,Línea,3,441105.63:4480051.15, AVENIDA  DE ASTURIAS 26"
"441094.27,4480072.1,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,26,Azul,Línea,4,441094.27:4480072.1, AVENIDA  DE ASTURIAS 26"
"441090.19,4480065.46,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,26,Azul,Línea,1,441090.19:4480065.46, AVENIDA  DE ASTURIAS 26"
"441085.41,4480080.47,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,28,Azul,Línea,1,441085.41:4480080.47, AVENIDA  DE ASTURIAS 28"
"441081.19,4480074.16,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,28,Azul,Línea,2,441081.19:4480074.16, AVENIDA  DE ASTURIAS 28"
"441057.72,4480107.3,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,32,Azul,Línea,7,441057.72:4480107.3, AVENIDA  DE ASTURIAS 32"
"441041.27,4480112.68,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,32,Azul,Línea,4,441041.27:4480112.68, AVENIDA  DE ASTURIAS 32"
"441058.58,4480033.45,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,33,Verde,Línea,5,441058.58:4480033.45, AVENIDA  DE ASTURIAS 33"
"441021.52,4480141.61,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,36,Azul,Línea,6,441021.52:4480141.61, AVENIDA  DE ASTURIAS 36"
"441015.83,4480137.23,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,36,Azul,Línea,6,441015.83:4480137.23, AVENIDA  DE ASTURIAS 36"
"441035.52,4480055.78,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,37,Verde,Línea,8,441035.52:4480055.78, AVENIDA  DE ASTURIAS 37"
"441009.47,4480153.26,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,38,Azul,Línea,1,441009.47:4480153.26, AVENIDA  DE ASTURIAS 38"
"441000.33,4480161.99,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,38,Azul,Línea,1,441000.33:4480161.99, AVENIDA  DE ASTURIAS 38"
"441003.44,4480149.21,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,38,Azul,Línea,1,441003.44:4480149.21, AVENIDA  DE ASTURIAS 38"
"441002.16,4480099.37,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,39,Azul,Línea,3,441002.16:4480099.37, AVENIDA  DE ASTURIAS 39"
"441000.69,4480089.51,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,39,Azul,Línea,1,441000.69:4480089.51, AVENIDA  DE ASTURIAS 39"
"440991.44,4480170.44,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,40,Azul,Línea,4,440991.44:4480170.44, AVENIDA  DE ASTURIAS 40"
"440990.8,4480162.15,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,40,Azul,Línea,6,440990.8:4480162.15, AVENIDA  DE ASTURIAS 40"
"440984.2,4480105.9,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,41,Azul,Línea,1,440984.2:4480105.9, AVENIDA  DE ASTURIAS 41"
"440971.69,4480180.27,06  TETUÁN,06-04 ALMENARA,ASTURIAS; AVENIDA; DE,42,Azul,Línea,2,440971.69:4480180.27, AVENIDA  DE ASTURIAS 42"
