"Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula;Location;Address"
"443185.709;4474107.43;41799;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;62;703630017;443185.709:4474107.43; CALLE  DEL DOCTOR ESQUERDO 62"
"443100.5711;4473899.998;41799;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;64;703630019;443100.5711:4473899.998; CALLE  DEL DOCTOR ESQUERDO 64"
"443107.443;4473967.7;41799;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;66;703630018;443107.443:4473967.7; CALLE  DEL DOCTOR ESQUERDO 66"
"443169.7999;4473887.18;41799;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;70;703630020;443169.7999:4473887.18; CALLE  DEL DOCTOR ESQUERDO 70"
"443158.7879;4473727.72;41800;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;82;703630029;443158.7879:4473727.72; CALLE  DEL DOCTOR ESQUERDO 82"
"443146.3424;4473547.565;41800;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;100;703630042;443146.3424:4473547.565; CALLE  DEL DOCTOR ESQUERDO 100"
"443137.424;4473425.992;41801;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;108;703630051;443137.424:4473425.992; CALLE  DEL DOCTOR ESQUERDO 108"
"443125.1295;4473262.599;41801;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR ESQUERDO, CALLE, DEL;118;703630054;443125.1295:4473262.599; CALLE  DEL DOCTOR ESQUERDO 118"
"442958.5307;4474027.451;41799;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR LAGUNA, PLAZA, DEL;9;703630016;442958.5307:4474027.451; PLAZA  DEL DOCTOR LAGUNA 9"
"442830.9057;4474050.701;41799;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR LAGUNA, PLAZA, DEL;S/N;703630014;442830.9057:4474050.701; PLAZA  DEL DOCTOR LAGUNA S/N"
"442937.1557;4474046.826;41799;03  RETIRO;03-06 NIÑO JESÚS;DOCTOR LAGUNA, PLAZA, DEL;S/N;703630015;442937.1557:4474046.826; PLAZA  DEL DOCTOR LAGUNA S/N"
"442923.3303;4473593.121;41800;03  RETIRO;03-06 NIÑO JESÚS;FUENTIDUEÑAS, GLORIETA, DE;8;703630038;442923.3303:4473593.121; GLORIETA  DE FUENTIDUEÑAS 8"
"443092.5913;4473799.102;41800;03  RETIRO;03-06 NIÑO JESÚS;JESUS APRENDIZ, CALLE, DE;2;703630028;443092.5913:4473799.102; CALLE  DE JESUS APRENDIZ 2"
"443055.906;4473388.92;41801;03  RETIRO;03-06 NIÑO JESÚS;JESUS APRENDIZ, CALLE, DE;21;703630050;443055.906:4473388.92; CALLE  DE JESUS APRENDIZ 21"
"443081.1021;4473325.846;41801;03  RETIRO;03-06 NIÑO JESÚS;JESUS APRENDIZ, CALLE, DE;23;703630052;443081.1021:4473325.846; CALLE  DE JESUS APRENDIZ 23"
"443047.2417;4473574.885;41800;03  RETIRO;03-06 NIÑO JESÚS;JESUS APRENDIZ, CALLE, DE;10 B;703630039;443047.2417:4473574.885; CALLE  DE JESUS APRENDIZ 10 B"
"442721.7807;4473196.76;41801;03  RETIRO;03-06 NIÑO JESÚS;JUAN DE URBIETA, CALLE, DE;48;703630065;442721.7807:4473196.76; CALLE  DE JUAN DE URBIETA 48"
"442846.148;4473407.281;41801;03  RETIRO;03-06 NIÑO JESÚS;JUAN DE URBIETA, CALLE, DE;FRENTE 70;703630049;442846.148:4473407.281; CALLE  DE JUAN DE URBIETA FRENTE 70"
"442648.9309;4473246.788;41801;03  RETIRO;03-06 NIÑO JESÚS;JULIO REY PASTOR, CALLE, DE;4;703630062;442648.9309:4473246.788; CALLE  DE JULIO REY PASTOR 4"
"443008.2124;4473491.396;41800;03  RETIRO;03-06 NIÑO JESÚS;MARTIN SARMIENTO, CALLE, DE;6;703630040;443008.2124:4473491.396; CALLE  DE MARTIN SARMIENTO 6"
"442467.1943;4473216.365;41801;03  RETIRO;03-06 NIÑO JESÚS;MEDITERRANEO, AVENIDA, DEL;3;703630063;442467.1943:4473216.365; AVENIDA  DEL MEDITERRANEO 3"
"442617.649;4473199.356;41801;03  RETIRO;03-06 NIÑO JESÚS;MEDITERRANEO, AVENIDA, DEL;11;703630064;442617.649:4473199.356; AVENIDA  DEL MEDITERRANEO 11"
"442801.9401;4473171.814;41801;03  RETIRO;03-06 NIÑO JESÚS;MEDITERRANEO, AVENIDA, DEL;25;703630066;442801.9401:4473171.814; AVENIDA  DEL MEDITERRANEO 25"
"442560.5035;4473911.96;41799;03  RETIRO;03-06 NIÑO JESÚS;MENENDEZ PELAYO, AVENIDA, DE;65;703630007;442560.5035:4473911.96; AVENIDA  DE MENENDEZ PELAYO 65"
"442612.6583;4473707.755;41799;03  RETIRO;03-06 NIÑO JESÚS;MENENDEZ PELAYO, AVENIDA, DE;67;703630021;442612.6583:4473707.755; AVENIDA  DE MENENDEZ PELAYO 67"
"442464.2945;4473304.996;41801;03  RETIRO;03-06 NIÑO JESÚS;MENENDEZ PELAYO, AVENIDA, DE;89;703630060;442464.2945:4473304.996; AVENIDA  DE MENENDEZ PELAYO 89"
"442527.6689;4474035.92;41799;03  RETIRO;03-06 NIÑO JESÚS;MENENDEZ PELAYO, AVENIDA, DE;S/N;703630006;442527.6689:4474035.92; AVENIDA  DE MENENDEZ PELAYO S/N"
"443069.8109;4473650.229;41800;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;0,375;703630030;443069.8109:4473650.229; AVENIDA  DE NAZARET 0,375"
"442778.1089;4473586.594;41800;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;2;703630025;442778.1089:4473586.594; AVENIDA  DE NAZARET 2"
"442771.7495;4473560.836;41800;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;2;703630033;442771.7495:4473560.836; AVENIDA  DE NAZARET 2"
"442829.1864;4473623.926;41800;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;4;703630034;442829.1864:4473623.926; AVENIDA  DE NAZARET 4"
"442925.3767;4473635.907;41800;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;4;703630035;442925.3767:4473635.907; AVENIDA  DE NAZARET 4"
"443003.3167;4473630.275;41800;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;8;703630036;443003.3167:4473630.275; AVENIDA  DE NAZARET 8"
"443112.4038;4473623.417;41800;03  RETIRO;03-06 NIÑO JESÚS;NAZARET, AVENIDA, DE;10;703630037;443112.4038:4473623.417; AVENIDA  DE NAZARET 10"
"442677.8204;4473622.6;41800;03  RETIRO;03-06 NIÑO JESÚS;NIÑO JESUS, PLAZA, DEL;3;703630022;442677.8204:4473622.6; PLAZA  DEL NIÑO JESUS 3"
"442754.6966;4474135.553;41795;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;1;703630002;442754.6966:4474135.553; CALLE  DE PIO BAROJA 1"
"442803.5307;4473981.76;41799;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;4;703630011;442803.5307:4473981.76; CALLE  DE PIO BAROJA 4"
"442817.8223;4473996.405;41799;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;4;703630013;442817.8223:4473996.405; CALLE  DE PIO BAROJA 4"
"442810.9299;4473878.11;41799;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;9;703630012;442810.9299:4473878.11; CALLE  DE PIO BAROJA 9"
"442696.6515;4473827.97;41799;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;0;703630009;442696.6515:4473827.97; CALLE  DE PIO BAROJA 0"
"442620.2962;4473833.6;41799;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;15;703630008;442620.2962:4473833.6; CALLE  DE PIO BAROJA 15"
"442773.1557;4473850.201;41799;03  RETIRO;03-06 NIÑO JESÚS;PIO BAROJA, CALLE, DE;8 B;703630010;442773.1557:4473850.201; CALLE  DE PIO BAROJA 8 B"
"442757.7155;4473664.72;41800;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;8;703630024;442757.7155:4473664.72; CALLE  DE LOS REYES MAGOS 8"
"442708.5348;4473585.576;41800;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;14;703630032;442708.5348:4473585.576; CALLE  DE LOS REYES MAGOS 14"
"442638.9203;4473343.432;41801;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;FRENTE 14;703630058;442638.9203:4473343.432; CALLE  DE LOS REYES MAGOS FRENTE 14"
"442532.1339;4473257.159;41801;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;FRENTE 21;703630061;442532.1339:4473257.159; CALLE  DE LOS REYES MAGOS FRENTE 21"
"442606.1557;4473379.76;41800;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, CALLE, DE LOS;S/N;703630044;442606.1557:4473379.76; CALLE  DE LOS REYES MAGOS S/N"
"442654.1557;4473396.76;41800;03  RETIRO;03-06 NIÑO JESÚS;REYES MAGOS, PLAZA, DE LOS;2;703630045;442654.1557:4473396.76; PLAZA  DE LOS REYES MAGOS 2"
"442596.2383;4474106.365;41795;03  RETIRO;03-06 NIÑO JESÚS;SAMARIA, CALLE, DE;1;703630001;442596.2383:4474106.365; CALLE  DE SAMARIA 1"
"442954.425;4473812.118;41800;03  RETIRO;03-06 NIÑO JESÚS;SAMARIA, CALLE, DE;8 B;703630027;442954.425:4473812.118; CALLE  DE SAMARIA 8 B"
"442877.9;4473679.821;41800;03  RETIRO;03-06 NIÑO JESÚS;SAMARIA, CALLE, DE;S/N;703630026;442877.9:4473679.821; CALLE  DE SAMARIA S/N"
"442907.3464;4473285.41;41801;03  RETIRO;03-06 NIÑO JESÚS;VIERA Y CLAVIJO, CALLE, DE;13;703630053;442907.3464:4473285.41; CALLE  DE VIERA Y CLAVIJO 13"
"443008.6725;4473224.347;41801;03  RETIRO;03-06 NIÑO JESÚS;WALIA, CALLE, DE;13;703630055;443008.6725:4473224.347; CALLE  DE WALIA 13"
"442197.2775;4474801.377;41793;04  SALAMANCA;04-01 RECOLETOS;AGUIRRE, CALLE, DE;3;704130061;442197.2775:4474801.377; CALLE  DE AGUIRRE 3"
"441752.1289;4474666.437;41793;04  SALAMANCA;04-01 RECOLETOS;ALCALA, CALLE, DE;79;704130065;441752.1289:4474666.437; CALLE  DE ALCALA 79"
"441868.6709;4474697.365;41793;04  SALAMANCA;04-01 RECOLETOS;ALCALA, CALLE, DE;89;704130066;441868.6709:4474697.365; CALLE  DE ALCALA 89"
"442001.667;4474750.598;41793;04  SALAMANCA;04-01 RECOLETOS;ALCALA, CALLE, DE;97;704130067;442001.667:4474750.598; CALLE  DE ALCALA 97"
"442129.9263;4474822.243;41793;04  SALAMANCA;04-01 RECOLETOS;ALCALA, CALLE, DE;111;704130060;442129.9263:4474822.243; CALLE  DE ALCALA 111"
"441540.8431;4475482.883;41801;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;2;704130002;441540.8431:4475482.883; CALLE  DE AYALA 2"
"441892.7556;4475465.959;41790;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;25;704130012;441892.7556:4475465.959; CALLE  DE AYALA 25"
"442047.6349;4475446.238;41790;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;48;704130015;442047.6349:4475446.238; CALLE  DE AYALA 48"
"442212.3437;4475444.265;41790;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;49;704130014;442212.3437:4475444.265; CALLE  DE AYALA 49"
"442150.7064;4475439.269;41790;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;56;704130016;442150.7064:4475439.269; CALLE  DE AYALA 56"
"442263.6557;4475430.451;41790;04  SALAMANCA;04-01 RECOLETOS;AYALA, CALLE, DE;66;704130017;442263.6557:4475430.451; CALLE  DE AYALA 66"
"441494.2612;4475293.303;41790;04  SALAMANCA;04-01 RECOLETOS;CASTELLANA, PASEO, DE LA;2;704130004;441494.2612:4475293.303; PASEO  DE LA CASTELLANA 2"
"441515.726;4475394.533;41790;04  SALAMANCA;04-01 RECOLETOS;CASTELLANA, PASEO, DE LA;6;704130003;441515.726:4475394.533; PASEO  DE LA CASTELLANA 6"
"441556.3678;4475592.117;41801;04  SALAMANCA;04-01 RECOLETOS;CASTELLANA, PASEO, DE LA;18;704130001;441556.3678:4475592.117; PASEO  DE LA CASTELLANA 18"
"442177.4388;4474922.889;41793;04  SALAMANCA;04-01 RECOLETOS;CASTELLO, CALLE, DE;8;704130048;442177.4388:4474922.889; CALLE  DE CASTELLO 8"
"442189.4168;4475089.234;41792;04  SALAMANCA;04-01 RECOLETOS;CASTELLO, CALLE, DE;24;704130042;442189.4168:4475089.234; CALLE  DE CASTELLO 24"
"442192.9732;4475171.84;41792;04  SALAMANCA;04-01 RECOLETOS;CASTELLO, CALLE, DE;28;704130033;442192.9732:4475171.84; CALLE  DE CASTELLO 28"
"442208.9377;4475376.101;41792;04  SALAMANCA;04-01 RECOLETOS;CASTELLO, CALLE, DE;48;704130022;442208.9377:4475376.101; CALLE  DE CASTELLO 48"
"441483.5991;4474887.561;41793;04  SALAMANCA;04-01 RECOLETOS;CID, CALLE, DEL;7;704130051;441483.5991:4474887.561; CALLE  DEL CID 7"
"441718.7476;4474801.564;41793;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;12;704130057;441718.7476:4474801.564; CALLE  DE CLAUDIO COELLO 12"
"441727.9357;4474970.888;41793;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;25;704130043;441727.9357:4474970.888; CALLE  DE CLAUDIO COELLO 25"
"441744.4016;4475115.502;41792;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;33;704130038;441744.4016:4475115.502; CALLE  DE CLAUDIO COELLO 33"
"441754.5319;4475204.311;41792;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;39;704130030;441754.5319:4475204.311; CALLE  DE CLAUDIO COELLO 39"
"441777.7596;4475392.606;41792;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;53;704130018;441777.7596:4475392.606; CALLE  DE CLAUDIO COELLO 53"
"441788.2172;4475474.87;41790;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;61;704130011;441788.2172:4475474.87; CALLE  DE CLAUDIO COELLO 61"
"441809.7249;4475554.328;41790;04  SALAMANCA;04-01 RECOLETOS;CLAUDIO COELLO, CALLE, DE;62;704130009;441809.7249:4475554.328; CALLE  DE CLAUDIO COELLO 62"
"441701.4912;4474734.808;41793;04  SALAMANCA;04-01 RECOLETOS;COLUMELA, CALLE, DE;5;704130062;441701.4912:4474734.808; CALLE  DE COLUMELA 5"
"441822.666;4474796.689;41793;04  SALAMANCA;04-01 RECOLETOS;CONDE DE ARANDA, CALLE, DEL;17;704130058;441822.666:4474796.689; CALLE  DEL CONDE DE ARANDA 17"
"441926.4209;4474787.615;41793;04  SALAMANCA;04-01 RECOLETOS;CONDE DE ARANDA, CALLE, DEL;25;704130059;441926.4209:4474787.615; CALLE  DEL CONDE DE ARANDA 25"
"442074.2816;4475598.9;41790;04  SALAMANCA;04-01 RECOLETOS;DON RAMON DE LA CRUZ, CALLE, DE;28;704130007;442074.2816:4475598.9; CALLE  DE DON RAMON DE LA CRUZ 28"
"442223.8204;4475589.891;41790;04  SALAMANCA;04-01 RECOLETOS;DON RAMON DE LA CRUZ, CALLE, DE;FRENTE 58;704130008;442223.8204:4475589.891; CALLE  DE DON RAMON DE LA CRUZ FRENTE 58"
"442021.1475;4475160.157;41792;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;20;704130035;442021.1475:4475160.157; CALLE  DE GOYA 20"
"442137.6518;4475152.572;41792;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;28;704130036;442137.6518:4475152.572; CALLE  DE GOYA 28"
"441918.4057;4475191.993;41792;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;29;704130031;441918.4057:4475191.993; CALLE  DE GOYA 29"
"442248.8222;4475145.262;41792;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;38;704130037;442248.8222:4475145.262; CALLE  DE GOYA 38"
"442087.206;4475178.651;41792;04  SALAMANCA;04-01 RECOLETOS;GOYA, CALLE, DE;45;704130032;442087.206:4475178.651; CALLE  DE GOYA 45"
"441845.1305;4474953.74;41793;04  SALAMANCA;04-01 RECOLETOS;GURTUBAY, CALLE, DE;1;704130044;441845.1305:4474953.74; CALLE  DE GURTUBAY 1"
"441779.188;4475321.961;41792;04  SALAMANCA;04-01 RECOLETOS;HERMOSILLA, CALLE, DE;19;704130023;441779.188:4475321.961; CALLE  DE HERMOSILLA 19"
"441985.8536;4475294.861;41792;04  SALAMANCA;04-01 RECOLETOS;HERMOSILLA, CALLE, DE;35;704130024;441985.8536:4475294.861; CALLE  DE HERMOSILLA 35"
"442160.4427;4475282.762;41792;04  SALAMANCA;04-01 RECOLETOS;HERMOSILLA, CALLE, DE;48;704130028;442160.4427:4475282.762; CALLE  DE HERMOSILLA 48"
"442255.1557;4475288.243;41792;04  SALAMANCA;04-01 RECOLETOS;HERMOSILLA, CALLE, DE;59;704130025;442255.1557:4475288.243; CALLE  DE HERMOSILLA 59"
"441943.3866;4475014.39;41793;04  SALAMANCA;04-01 RECOLETOS;JORGE JUAN, CALLE, DE;0;704130045;441943.3866:4475014.39; CALLE  DE JORGE JUAN 0"
"441814.5607;4474728.245;41793;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;3;704130063;441814.5607:4474728.245; CALLE  DE LAGASCA 3"
"441837.675;4474871.881;41793;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;22;704130049;441837.675:4474871.881; CALLE  DE LAGASCA 22"
"441857.3188;4475097.83;41792;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;40;704130039;441857.3188:4475097.83; CALLE  DE LAGASCA 40"
"441851.6557;4475175.159;41792;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;42;704130034;441851.6557:4475175.159; CALLE  DE LAGASCA 42"
"441866.9944;4475315.876;41792;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;43;704130026;441866.9944:4475315.876; CALLE  DE LAGASCA 43"
"441883.915;4475387.924;41792;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;58;704130019;441883.915:4475387.924; CALLE  DE LAGASCA 58"
"441905.9312;4475611.995;41790;04  SALAMANCA;04-01 RECOLETOS;LAGASCA, CALLE, DE;80;704130006;441905.9312:4475611.995; CALLE  DE LAGASCA 80"
"441554.6033;4475326.438;41790;04  SALAMANCA;04-01 RECOLETOS;MARQUES DE ZURGENA, CALLE, DEL;3;704130005;441554.6033:4475326.438; CALLE  DEL MARQUES DE ZURGENA 3"
"441396.9774;4474645.372;41793;04  SALAMANCA;04-01 RECOLETOS;MARQUES DEL DUERO, CALLE, DEL;7;704130064;441396.9774:4474645.372; CALLE  DEL MARQUES DEL DUERO 7"
"442286.1156;4474838.65;41793;04  SALAMANCA;04-01 RECOLETOS;MENENDEZ PELAYO, AVENIDA, DE;4;704130055;442286.1156:4474838.65; AVENIDA  DE MENENDEZ PELAYO 4"
"442064.7105;4474854.936;41793;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;6;704130050;442064.7105:4474854.936; CALLE  DE NUÑEZ DE BALBOA 6"
"442069.4378;4474921.245;41793;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;12;704130047;442069.4378:4474921.245; CALLE  DE NUÑEZ DE BALBOA 12"
"442081.318;4475082.42;41792;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;26;704130041;442081.318:4475082.42; CALLE  DE NUÑEZ DE BALBOA 26"
"442095.4587;4475287.22;41792;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;36;704130027;442095.4587:4475287.22; CALLE  DE NUÑEZ DE BALBOA 36"
"442102.2081;4475381.464;41792;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;42;704130021;442102.2081:4475381.464; CALLE  DE NUÑEZ DE BALBOA 42"
"442097.5771;4475452.426;41790;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;57;704130013;442097.5771:4475452.426; CALLE  DE NUÑEZ DE BALBOA 57"
"441496.6157;4474783.494;41793;04  SALAMANCA;04-01 RECOLETOS;RECOLETOS, CALLE, DE;16;704130056;441496.6157:4474783.494; CALLE  DE RECOLETOS 16"
"441935.6987;4474912.196;41793;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;15;704130046;441935.6987:4474912.196; CALLE  DE VELAZQUEZ 15"
"441973.201;4475095.77;41821;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;26;704130068;441973.201:4475095.77; CALLE  DE VELAZQUEZ 26"
"441950.5121;4475113.959;41792;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;29;704130040;441950.5121:4475113.959; CALLE  DE VELAZQUEZ 29"
"441959.774;4475249.364;41792;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;37;704130029;441959.774:4475249.364; CALLE  DE VELAZQUEZ 37"
"441970.7903;4475432.467;41792;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;49;704130020;441970.7903:4475432.467; CALLE  DE VELAZQUEZ 49"
"441986.912;4475596.187;41790;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;59;704130010;441986.912:4475596.187; CALLE  DE VELAZQUEZ 59"
"441709.9063;4474871.691;41793;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;7;704130053;441709.9063:4474871.691; CALLE  DE VILLANUEVA 7"
"442109.796;4474841.171;41793;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;44;704130054;442109.796:4474841.171; CALLE  DE VILLANUEVA 44"
"441516.5105;4474913.721;41793;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;FRENTE 4;704130052;441516.5105:4474913.721; CALLE  DE VILLANUEVA FRENTE 4"
"442835.5665;4475341.65;41821;04  SALAMANCA;04-02 GOYA;ALCANTARA, CALLE, DE;14;704230023;442835.5665:4475341.65; CALLE  DE ALCANTARA 14"
"442834.9697;4475481.689;41821;04  SALAMANCA;04-02 GOYA;ALCANTARA, CALLE, DE;25;704230008;442834.9697:4475481.689; CALLE  DE ALCANTARA 25"
"442418.8223;4474896.826;41821;04  SALAMANCA;04-02 GOYA;ANTONIO ACUÑA, CALLE, DE;7;704230056;442418.8223:4474896.826; CALLE  DE ANTONIO ACUÑA 7"
"442457.6481;4475428.521;41821;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;53;704230011;442457.6481:4475428.521; CALLE  DE AYALA 53"
"442384.4272;4475421.487;41821;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;72;704230015;442384.4272:4475421.487; CALLE  DE AYALA 72"
"442502.3651;4475413.285;41821;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;84;704230016;442502.3651:4475413.285; CALLE  DE AYALA 84"
"442636.912;4475403.986;41821;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;96;704230017;442636.912:4475403.986; CALLE  DE AYALA 96"
"442748.3223;4475396.409;41821;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;106;704230018;442748.3223:4475396.409; CALLE  DE AYALA 106"
"443213.485;4475374.504;41821;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;113;704230014;443213.485:4475374.504; CALLE  DE AYALA 113"
"442899.872;4475384.991;41821;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;126;704230019;442899.872:4475384.991; CALLE  DE AYALA 126"
"443021.66;4475375.833;41821;04  SALAMANCA;04-02 GOYA;AYALA, CALLE, DE;146;704230020;443021.66:4475375.833; CALLE  DE AYALA 146"
"442574.3654;4475565.288;41793;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;56;704230002;442574.3654:4475565.288; CALLE  DE DON RAMON DE LA CRUZ 56"
"442721.2159;4475552.373;41821;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;70;704230003;442721.2159:4475552.373; CALLE  DE DON RAMON DE LA CRUZ 70"
"442841.7;4475545.974;41821;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;82;704230004;442841.7:4475545.974; CALLE  DE DON RAMON DE LA CRUZ 82"
"442980.2044;4475533.19;41821;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;90;704230005;442980.2044:4475533.19; CALLE  DE DON RAMON DE LA CRUZ 90"
"443120.8851;4475524.682;41821;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;98;704230006;443120.8851:4475524.682; CALLE  DE DON RAMON DE LA CRUZ 98"
"442421.2753;4475574.19;41793;04  SALAMANCA;04-02 GOYA;DON RAMON DE LA CRUZ, CALLE, DE;FRENTE 53;704230001;442421.2753:4475574.19; CALLE  DE DON RAMON DE LA CRUZ FRENTE 53"
"442921.5657;4474858.13;41821;04  SALAMANCA;04-02 GOYA;DUQUE DE SESTO, CALLE, DEL;43;704230059;442921.5657:4474858.13; CALLE  DEL DUQUE DE SESTO 43"
"442787.2734;4474852.68;41821;04  SALAMANCA;04-02 GOYA;DUQUE DE SESTO, CALLE, DEL;44;704230058;442787.2734:4474852.68; CALLE  DEL DUQUE DE SESTO 44"
"443156.7807;4474828.451;41821;04  SALAMANCA;04-02 GOYA;DUQUE DE SESTO, CALLE, DEL;62;704230061;443156.7807:4474828.451; CALLE  DEL DUQUE DE SESTO 62"
"442554.21;4474883.801;41821;04  SALAMANCA;04-02 GOYA;DUQUE DE SESTO, CALLE, DEL;FRENTE 20;704230057;442554.21:4474883.801; CALLE  DEL DUQUE DE SESTO FRENTE 20"
"442499.5429;4475124.7;41821;04  SALAMANCA;04-02 GOYA;FRANCISCA MORENO, CALLE, DE;8;704230043;442499.5429:4475124.7; CALLE  DE FRANCISCA MORENO 8"
"443090.2978;4475257.853;41821;04  SALAMANCA;04-02 GOYA;FUENTE DEL BERRO, CALLE, DE LA;12;704230025;443090.2978:4475257.853; CALLE  DE LA FUENTE DEL BERRO 12"
"443086.559;4475008.653;41821;04  SALAMANCA;04-02 GOYA;FUENTE DEL BERRO, CALLE, DE LA;35;704230045;443086.559:4475008.653; CALLE  DE LA FUENTE DEL BERRO 35"
"442542.239;4475125.909;41821;04  SALAMANCA;04-02 GOYA;GENERAL DIAZ PORLIER, CALLE, DEL;5;704230044;442542.239:4475125.909; CALLE  DEL GENERAL DIAZ PORLIER 5"
