Gis_X;Gis_Y;Distrito;Barrio;Calle;Nº Finca;Color;Batería/Línea;Número de Plazas
437963,97;4475357,15;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;36;Verde;Batería;6
437917,91;4475387,96;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;37;Verde;Batería;7
437922,22;4475392,76;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;37;Verde;Línea;4
437950,53;4475369,16;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;38;Verde;Batería;5
437939,03;4475379,44;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;38;Verde;Batería;9
437858,08;4475475,13;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;44;Verde;Línea;5
437890,05;4475425,71;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;45;Verde;Línea;5
437843,56;4475508,32;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;48;Verde;Línea;20
437885,58;4475440,66;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;49;Verde;Línea;12
437872,63;4475452,84;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;53;Verde;Línea;5
437795,35;4475576,33;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;56;Verde;Línea;6
437785,78;4475581,42;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;56;Verde;Línea;3
437848,16;4475493,22;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;59;Verde;Línea;1
437823,49;4475530,77;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;65;Verde;Línea;2
437796,63;4475566,13;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;69;Verde;Línea;2
437771,57;4475601,02;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;71;Verde;Línea;6
437750,66;4475630,85;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;73;Verde;Línea;3
437721,06;4475668,43;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;76;Verde;Línea;11
437688,89;4475682,38;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;84;Verde;Línea;1
438037,98;4475203,49;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;9 C;Verde;Batería;16
438055,57;4475232,52;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;9 J;Verde;Línea;3
438052,5;4475222,66;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;9 J;Verde;Batería;3
438055,05;4475213,69;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;9 J;Verde;Línea;16
437905,08;4475323,23;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;S/N;Verde;Línea;8
438138,71;4475156,35;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;S/N;Verde;Línea;12
437895,92;4475303,67;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;S/N;Verde;Línea;12
437671,6;4475654,97;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;CONTINENTE, CALLE, DEL;13;Verde;Línea;13
437694,97;4475616,77;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;CORDILLERA, CALLE, DE LA;24;Verde;Línea;20
437637,17;4475579,33;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;CORDILLERA, CALLE, DE LA;29;Verde;Línea;5
437849,82;4475346,36;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;DOCTOR CASAL, CALLE, DEL;1;Verde;Batería;9
437843,41;4475343,55;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;DOCTOR CASAL, CALLE, DEL;1;Verde;Batería;7
437807,02;4475399,06;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;DOCTOR CASAL, CALLE, DEL;7;Verde;Línea;17
437769,41;4475458,21;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;DOCTOR CASAL, CALLE, DEL;10;Verde;Línea;10
437748,49;4475491,05;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;DOCTOR CASAL, CALLE, DEL;23;Verde;Línea;4
437892,09;4475316,97;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;DOCTOR CASAL, CALLE, DEL;S/N;Verde;Batería;12
437974,01;4475450,66;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FELIPE MORATILLA, CALLE, DE;1;Verde;Línea;7
437961,84;4475443,85;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FELIPE MORATILLA, CALLE, DE;4;Verde;Línea;10
437925,42;4475419,04;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FELIPE MORATILLA, CALLE, DE;8;Verde;Línea;6
437934,35;4475418,73;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FELIPE MORATILLA, CALLE, DE;8;Verde;Batería;11
437874,78;4475392,56;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FELIPE MORATILLA, CALLE, DE;12;Verde;Línea;8
437844,33;4475376,94;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FELIPE MORATILLA, CALLE, DE;16;Verde;Línea;3
439284,13;4475076,48;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FERRAZ, CALLE, DE;S/N;Azul;Línea;4
438756,23;4474850,26;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;6;Azul;Línea;2
438704,84;4474905,03;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;10;Azul;Línea;8
438803,28;4474767;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;11;Azul;Línea;3
438679,35;4474931,36;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;12;Azul;Línea;6
438627,54;4474986,83;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;18;Azul;Línea;13
438751,23;4474824,39;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;19;Azul;Línea;18
438586,99;4475031,29;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;20;Azul;Línea;6
438570,78;4475049,15;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;22;Azul;Línea;2
438539,82;4475083,06;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;26;Azul;Línea;12
438709,14;4474871,38;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;27;Azul;Línea;3
438686,32;4474896,67;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;29;Azul;Línea;11
438498,37;4475128,28;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;30;Verde;Línea;1
438623;4474967,6;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;41;Azul;Línea;17
438568,15;4475028,39;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;49;Azul;Línea;3
438582,22;4475012,9;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;49;Azul;Línea;7
438533,59;4475066,4;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;51;Azul;Línea;17
438847,09;4474753,44;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;S/N;Azul;Línea;7
438645,53;4475428,79;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;1;Naranja;Línea;16
438581,11;4475366,91;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;2;Naranja;Línea;2
438618,82;4475505,87;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;S/N;Naranja;Línea;18
438573,96;4475666,87;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;S/N;Naranja;Batería;7
438625,28;4475513,27;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;S/N;Naranja;Batería;14
438629,53;4475516,38;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;S/N;Naranja;Batería;14
438590,28;4475710,21;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;S/N;Naranja;Batería;16
438549,59;4475690,89;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;S/N;Naranja;Batería;9
439293,97;4474951,81;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;IRUN, CALLE, DE;S/N;Verde;Línea;27
439283,35;4474922,72;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;IRUN, CALLE, DE;S/N;Verde;Línea;17
437743,79;4475693,95;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;6;Verde;Línea;9
437785,88;4475635,96;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;9;Verde;Línea;11
437727,99;4475722,58;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;12;Verde;Línea;4
437704,4;4475713,36;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;18;Verde;Línea;6
437703,01;4475707,61;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;27;Verde;Línea;5
437577,39;4475767,09;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;30;Verde;Línea;6
437652,97;4475723,89;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;33;Verde;Línea;11
437556,39;4475778,1;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;34;Verde;Línea;2
437870,48;4475910,16;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LOECHES, CALLE, DE;1;Verde;Línea;7
437876,27;4475921,96;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LOECHES, CALLE, DE;2;Verde;Línea;3
437847,61;4475895,43;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LOECHES, CALLE, DE;3;Verde;Línea;3
437865,1;4475915,26;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LOECHES, CALLE, DE;4;Verde;Línea;2
437816,33;4475883,93;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LOECHES, CALLE, DE;5;Verde;Línea;18
437793,21;4475860;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LOECHES, CALLE, DE;7;Verde;Línea;8
438752,12;4474908,23;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MAESTRO SOROZABAL, CALLE, DEL;S/N;Verde;Línea;11
437695,67;4475574,89;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MANANTIAL, CALLE, DEL;7;Verde;Línea;13
438123,27;4475130,68;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MARQUES DE MONISTROL, PASEO, DEL;S/N;Verde;Batería;11
438133,43;4475111,02;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MARQUES DE MONISTROL, PASEO, DEL;S/N;Verde;Batería;1
438137,68;4475097,46;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MARQUES DE MONISTROL, PASEO, DEL;S/N;Verde;Batería;7
438097,84;4475128,93;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MARQUES DE MONISTROL, PASEO, DEL;S/N;Verde;Batería;5
438094,61;4475142,31;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MARQUES DE MONISTROL, PASEO, DEL;S/N;Verde;Batería;3
438188,28;4475074,66;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MARQUES DE MONISTROL, PASEO, DEL;S/N;Verde;Batería;11
438162,75;4475100,44;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MARQUES DE MONISTROL, PASEO, DEL;S/N;Verde;Batería;11
437823,95;4475446,04;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;1;Azul;Batería;9
437855,37;4475436,41;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;1;Verde;Línea;10
437800,25;4475435,48;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;3;Verde;Línea;1
437832,08;4475457,94;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;4;Verde;Línea;1
437807,7;4475443,62;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;6;Azul;Línea;5
437849,58;4475406,23;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;S/N;Azul;Batería;9
437831,18;4475398,55;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;S/N;Verde;Línea;19
437621,75;4475734,16;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MESETA, PLAZA, DE LA;1;Verde;Línea;1
437606,67;4475732,98;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MESETA, PLAZA, DE LA;3;Verde;Línea;1
437598,85;4475746,57;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MESETA, PLAZA, DE LA;4;Verde;Línea;1
437606,15;4475758,97;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MESETA, PLAZA, DE LA;6;Verde;Línea;2
437620,26;4475759,14;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MESETA, PLAZA, DE LA;7;Verde;Línea;1
437627,99;4475746,9;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MESETA, PLAZA, DE LA;8;Verde;Línea;2
438862,53;4476230;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;1;Verde;Línea;3
438815,03;4476204,49;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;2;Verde;Línea;21
438523,22;4476047,17;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;11;Verde;Línea;10
438662,03;4476122,35;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;3 B;Verde;Línea;48
438890,91;4476245,2;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;S/N;Verde;Línea;11
438796,35;4474905,18;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;5;Verde;Línea;10
438763,25;4474941,16;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;7;Verde;Línea;5
438745,62;4474960,22;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;7;Verde;Línea;3
438726,3;4474980,63;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;9;Verde;Línea;6
438692,16;4475017,58;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;13;Verde;Línea;13
438658,87;4475053,41;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;15;Verde;Línea;4
438551,22;4475168,15;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;25;Verde;Línea;2
438743,51;4475000,15;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;26;Verde;Línea;6
438714,92;4475067,22;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;30;Verde;Línea;26
438635,67;4475077,96;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;36;Verde;Línea;7
438589,89;4475127,1;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;42;Verde;Línea;21
438632,93;4475155,25;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;42;Verde;Línea;23
438561,75;4475196,06;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;46;Verde;Línea;5
438584,86;4475206,87;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;46;Verde;Línea;2
438519,14;4475157,19;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;S/N;Verde;Línea;10
437638,24;4475763,9;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PENINSULA, CALLE, DE LA;8;Verde;Línea;6
437583,12;4475729,15;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PENINSULA, CALLE, DE LA;10;Verde;Línea;7
437551,87;4475709,01;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PENINSULA, CALLE, DE LA;14;Verde;Línea;3
438681,24;4475742,53;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;3;Verde;Batería;1
439137,28;4475204,5;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;4;Verde;Batería;25
439034,66;4475256,82;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;14;Azul;Batería;4
439004,03;4475298,02;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;20;Azul;Batería;21
438963,47;4475353,96;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;26;Azul;Batería;30
438917,78;4475416,24;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;32;Azul;Batería;20
438600,22;4475853,67;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;68;Verde;Batería;25
438571,44;4475893,32;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;72;Verde;Batería;3
438838,95;4475525;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;40 B;Azul;Batería;27
439043,7;4475244,89;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;S/N;Azul;Batería;2
438509,26;4475979,15;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;S/N;Verde;Batería;21
438490,6;4476029,08;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;S/N;Verde;Línea;2
438984,71;4475011,87;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Batería;11
439059,01;4474976,51;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;60
439258,22;4475082,91;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;4
439102,4;4474960,08;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;43
439249,91;4475123,34;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;5
439002,51;4475163,56;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;29
439254,53;4475101,29;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;3
438994,76;4475146,46;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;40
438992,91;4475072,11;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Batería;13
438986,5;4475058,67;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Batería;7
439003,13;4475020,59;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Batería;15
438995,64;4475013,27;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Batería;15
439046,78;4475228,03;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;3
439236,56;4474953,68;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;21
439239,15;4474950,13;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;24
439264,56;4475036,45;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;12
439259,29;4475036,76;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;Naranja;Línea;12
438996,5;4474875,42;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;22;Verde;Línea;25
439049,49;4474802,45;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;22;Verde;Línea;10
438719,82;4475170,71;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;32;Naranja;Línea;13
438612,72;4475292,94;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;36;Naranja;Línea;5
438597,53;4475311,84;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;39;Naranja;Línea;5
438579,84;4475334;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;39;Naranja;Línea;7
438758,41;4475126,65;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;S/N;Naranja;Línea;11
438757,03;4475120,85;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;S/N;Naranja;Línea;121
438543,84;4475332,65;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;S/N;Naranja;Línea;8
438919,13;4474947,76;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;S/N;Naranja;Línea;15
438834,73;4475041,02;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;S/N;Naranja;Línea;35
438531,25;4474901,81;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;3;Verde;Batería;4
438528,16;4474888,74;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;3;Verde;Batería;7
438539,34;4474892,06;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;3;Verde;Batería;5
438498,33;4474925,41;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;7;Verde;Batería;21
438503,24;4474934,09;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;7;Verde;Batería;21
438477,73;4474964,45;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;11;Verde;Batería;5
438453,74;4474993,75;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;21;Verde;Batería;20
438453,43;4474982,71;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;21;Verde;Línea;15
438418,41;4475024,62;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;41;Verde;Línea;5
438409,13;4475044,91;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;41;Verde;Batería;27
438394,98;4475049,86;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;51;Verde;Línea;3
438364,16;4475092,43;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;61;Verde;Línea;11
438361,4;4475086,79;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;61;Verde;Línea;12
438282,98;4475169,74;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;67;Verde;Línea;8
438246,18;4475209,3;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;75;Verde;Batería;26
438238,18;4475207,21;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;75;Verde;Línea;1
438225,48;4475220,77;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;79;Verde;Línea;5
438208,16;4475239,14;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;83;Verde;Línea;3
